"anger","anticipation","disgust","fear","joy","sadness","surprise","trust"
0,0,0,0,0,0,0,1
0,1,0,0,1,0,1,1
0,0.5,0,0,0,0,0,0.5
0,0.666666666666667,0.333333333333333,0,0.666666666666667,0,0.333333333333333,0.666666666666667
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.5,0,0.5,0.5,0,0.5,0,0
0,0,0,0,0,1,0,0
0.2,0.4,0,0,0.4,0,0.2,0.8
0.266666666666667,0.333333333333333,0.2,0.133333333333333,0.466666666666667,0.266666666666667,0.133333333333333,0.733333333333333
0,0,1,0,0,0,0,0
0.5,0,0.5,0,0,0,0,0
0,0.5,0,0,0,0,0,0
0,1,0,0,0,0,1,0
0,1,0,0,1,0,0,1
1,1,1,1,0,0,1,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0.5,0,0,0,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
0.5,0,0.5,0.5,0,0.5,0,0.5
0,0,0,0,0,0,0,0
0.5,0,0.5,0.5,0,0.5,0,0
0,0,0,0,0.25,0,0.25,0
0,0,0,0,0,0,0,0
1,0.5,0,1,0,0.5,0,0.5
0,0,0,0,0,0,0,0
0.4,1,0.2,0.6,0.4,0.6,0.4,0.4
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.5,0.5,1,0.5,0,0.5,0,0
0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0
1,0,0,1,0,1,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,1,1,0,0,0,0
0.5,0.5,0,1,0,0,0,1
1,0,0,1,0,0,0,0
0,1,0,0,0.5,0,0,0.5
1,0,0,0,0,0,0,0
0,0.5,0.5,0.5,0.5,0.5,0,0.5
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0.5,0.5,0,0.5
0,0.5,0,0,0.5,0,0.5,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0.5,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0.5,0,0.5,0,0.5
0,0.2,0,0.2,0.4,0,0.2,0.8
0,0.5,0,0.5,0.5,0,0.5,1
0.25,0.25,0,0.5,0.5,0.5,0.25,0.5
0.5,0.5,0.5,1,0,1,0,0
0,0.5,0,0,0,0,0,0
0.5,0,0,0.5,0,0.5,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0
0,1,0,0,1,0,0,1
0,0.5,0,0,0.5,0,0.5,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,1,1,0,1,0,0
0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,1,1,0,1,0,0
0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0.6,0.4,0.2,0.8,0.2,1,0,0.6
0.555555555555556,0.333333333333333,0.444444444444444,0.777777777777778,0.444444444444444,0.888888888888889,0.222222222222222,0.333333333333333
0.333333333333333,1,0,0.666666666666667,0.333333333333333,1,0.333333333333333,0.666666666666667
0,0.5,0,0,0.5,0,0,0.5
0.636363636363636,0.272727272727273,0.272727272727273,0.545454545454545,0.272727272727273,0.363636363636364,0,0.454545454545455
0,1,0,0.5,0,0.5,0.5,0
0,0,0,0,0,0,0,1
0.111111111111111,0.444444444444444,0,0,0.222222222222222,0,0.333333333333333,0.555555555555556
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0.5,0.5,1,0.5,0.5,0,0,1
0,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,1
0,0,0,0.5,0,0.5,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.5,1,0,0,1,0,0.5,1
0.25,0.25,0.125,0.5,0.25,0.375,0,0.5
0.5,0.35,0.45,0.55,0.25,0.45,0.25,0.65
0,0.25,0,0.25,0,0,0,0.25
0.5,0,0.5,0,0,1,0,0
0,0,1,0,0,0,0,0
0.5,0.5,0,1,0.5,0.5,0,0
0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0
0.5,0.166666666666667,0.333333333333333,0.5,0,0.333333333333333,0,0.333333333333333
0.333333333333333,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0,0.333333333333333
0,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0.666666666666667
0.222222222222222,0.481481481481481,0.222222222222222,0.185185185185185,0.296296296296296,0.185185185185185,0.111111111111111,0.703703703703704
0.714285714285714,0.142857142857143,0.428571428571429,0.428571428571429,0.142857142857143,0.285714285714286,0.142857142857143,0.142857142857143
0.285714285714286,0.857142857142857,0.428571428571429,0.142857142857143,0.714285714285714,0.285714285714286,0.428571428571429,0.714285714285714
0,0,0,0,0,0,0,1
1,0.5,0.5,0,0.5,0,0,1
0,1,0,0,1,0,1,1
0,0,0,0.5,0,0,0,0
0,0.25,0,0,0.25,0,0,0.25
0,0,0,0,0,0,0,0
0,1,0,0,1,0,1,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.5,0.5,0,0,0,0,0,0
1,0,0,1,0,1,0.5,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.5,0,0,1,0,0.5,1
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,1,0,1,0,0
0,0.666666666666667,0,0,0.333333333333333,0,0.666666666666667,0.666666666666667
0,0.5,0,0,0,0,0,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.333333333333333,0,0,0.166666666666667,0.5,0,0.666666666666667
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0
1,0,1,1,0,1,0,0
0,0,0,0,0,0,0,0
0,1,0,0,1,0,1,0
0,0,0,0,0.5,0,0,0.5
1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0
0,0,0,0,0,0,0,0
0.2,0.2,0.4,0.2,0.4,0,0.2,0.6
0,0,0,0.5,0,0.5,0,0.5
0,0,0,0,0,0,0,0
0.5,0.166666666666667,0.166666666666667,0.5,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333
0,0,0.5,0,0,0.5,0,0
0,0,0,0,0,0,0,1
0.5,0.625,0.5,0.5,0.5,0.625,0.25,1
0,0,0,0,0,0,0,0.25
0.5,0,0.5,0.5,0.5,1,0,0
0,1,0,0.5,0,0,0,0
0,0,0,0,0,0.333333333333333,0,0
0,1,0,0,1,0,1,1
0,0.5,0,0,0.5,0,0.5,0.75
0,0,0,0,0,0,0,0
1,0,0.5,1,0.5,0,0,1
0,0.5,0,0,0,0,0,0.5
0,0,0,0,0,0,0,0
0.5,0.5,0.5,0.5,0,0.5,0,0.5
0,0,0,0,0,0,0,0
0.5,0,0.25,0.25,0.25,0,0,0.25
0.333333333333333,0.666666666666667,0.333333333333333,0,0.666666666666667,0,0.666666666666667,1
0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0.666666666666667
0,1,0,0,0.5,0,0.5,1
0,0,0,0,1,0,1,0
1,0,1,1,0,1,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0
0,0.5,0,0,0.5,0.5,0,0.5
0,0.5,0.5,0,1,0,0.5,1
0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.5,0.5,0,0.5,0.5,0.5,0,0.5
0.166666666666667,1,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0.5,0,0.5,1,0,0.5,0.5,0.5
0,1,0,0,0.5,0,0.5,0.5
0,0,0,0,0,0,0,0
0.5,0.5,0.5,1,1,0,0.5,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0
0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0
0.25,0.375,0.125,0.125,0.625,0.125,0.25,0.5
0,0.5,0.5,0,1,0,0.5,1
0,0,0,0,0,0,0,0
1,0.5,0.5,1,0.5,1,0,0.5
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,1,0,1,1
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0.5,0,0.5,1
0,0.166666666666667,0,0,0.166666666666667,0.333333333333333,0.166666666666667,0.5
0,0.6,0.1,0.2,0.5,0.2,0.1,0.5
0,0,0,0,0,0,0,0.333333333333333
0.714285714285714,0.142857142857143,0.142857142857143,0.571428571428571,0,0.285714285714286,0.142857142857143,0.285714285714286
0,0,0.25,0.25,0.25,0,0,0.25
0.166666666666667,0,0,0,0,0,0,0.5
0.166666666666667,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0.666666666666667
0.125,0.25,0.125,0.125,0.25,0.25,0.125,0.375
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0.666666666666667
0,0,0,0,0.5,0,0,1
0,1,0,0,1,0,0,0
0,0,0,0,0.5,0,0,0.5
0,0.5,0,0,0.5,0,0,0.5
0,0,0,0,0,1,0,0
0,1,0,0,1,0,0,1
0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0
1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0
0,0.5,0.5,0,0,0.5,0,0
0.5,0,0.5,0,0.5,0.5,0,0
0.5,0,0,0.25,0,0.25,0.25,0.5
0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1
0,1,0,0,1,0,0,1
0,0,0,0,0,0,0,1
0,1,0,0,0.666666666666667,0,0.333333333333333,0.666666666666667
0,0,0,0,0,0,0,0
0.5,0.25,0.25,0.5,0,0.75,0,0
0,1,0,0.333333333333333,0.666666666666667,0,0,0.333333333333333
0,0,0,0,0,0,0,0
0,0.2,0.6,0,0.4,0.4,0.2,0.6
0.4,1,0.2,0.2,0.6,0.4,0.4,0.8
0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,1,0.333333333333333,0
0,0.5,0.166666666666667,0.166666666666667,0.666666666666667,0,0.166666666666667,0.333333333333333
0.333333333333333,0.666666666666667,0.333333333333333,1,0.666666666666667,1,0.333333333333333,0.666666666666667
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,1,1,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0.5,0,0,0.5
0,1,0,0,1,0,1,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0.8,0.6,0.4,0.8
0,0.333333333333333,0,0,0.666666666666667,0,0,0.666666666666667
0,0,0,0,0,0,0,0
0.5,0.25,0.5,0.25,1,0.5,0.25,0.75
0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,1
0.25,1,0,0.5,0.25,0.75,0,0.25
0.666666666666667,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0
0.5,0.333333333333333,0.5,0.666666666666667,0.166666666666667,0.5,0.166666666666667,0.333333333333333
0,0.5,0,0.5,0,0.5,0,0.5
0.333333333333333,0.5,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0,0.166666666666667
0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
0,1,0,0,1,0,0,1
0,0,0,0,0,1,0,0
1,0.5,0.5,0.5,0,0.5,0,0.5
0,1,0,0,1,0,0,1
0.25,0.25,0,0,0,0.25,0,0.25
0,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0,0.666666666666667
0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0.666666666666667
0.25,0.5,0,0.25,0.5,0.25,0.5,0.75
0,0.25,0.25,0.75,0,1,0,0.25
0,1,0,0,0,0,0,0.5
0,1,0,0,1,0,1,1
0.5,0.5,0.5,0,0.5,0,0,0.5
0,0,0,0,0,0,0,1
0,0,0,1,0,0,1,0
0,1,0,0,0,0,0,0
0.5,1,0,0,0.5,0,0,0.5
0,0.5,0,0.5,0.5,1,0.5,0.5
0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1
0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.6,0,0.2,0.6,0,0.6,0,0
0,0,0,0,0,0,0,0
0.666666666666667,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0,0.666666666666667
0.4,0.4,0,0.6,0.2,0,0.2,0.8
0.5,1,0.5,1,1,0.5,1,1
0.5,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
0.25,0.75,0.25,0.25,0.75,0.25,0.5,0.75
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.5
0,0.25,0,0,0.25,0,0.25,0.5
1,0,0,1,0,1,1,0
0,0,0,0,0,0,0,0
0.666666666666667,0.333333333333333,0,1,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667
0.333333333333333,0.666666666666667,0,0.333333333333333,0.333333333333333,0,0,0.333333333333333
1,0.5,0.5,0.5,0,0.5,0,0.5
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0.25,0.25,0.5,0.25,0,0.5,0.25,0.25
0,1,0,0,0,0,0,0
0,0,0,0,0.5,0,0,0
1,0,0.5,0.5,0.5,0.5,0,0.5
0.5,0,0.5,0.666666666666667,0.5,0.666666666666667,0,0.333333333333333
1,0.5,0.5,0,0.5,0.5,0,0.5
0,1,0,0,1,1,0,1
0.666666666666667,1,1,0.333333333333333,0.333333333333333,0.666666666666667,0,0.666666666666667
0,0.666666666666667,0,0,0.666666666666667,0,0.666666666666667,0.333333333333333
0,1,0,0,0,1,0,0
0.333333333333333,0.333333333333333,0,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667
0,0,0,0,0,0,0,0
0,1,0,0,1,0,1,0.5
0,0.4,0,0,0.6,0,0,0.8
0.5,0,0,1,0,0,0,0
1,0,1,0.5,0.5,0.5,0,0.5
0,0,0,0,0,0,0,0
0.4,0.4,0.2,0.4,0.4,0.4,0,0.6
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0.333333333333333,0,0,0
0.5,0,0,0,0.5,0,0,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.666666666666667,1,0.666666666666667,1,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333
0.285714285714286,0.571428571428571,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.285714285714286,0.357142857142857
0.4,0.4,0.6,0.4,0.4,0.6,0.4,0.4
0,0,0.333333333333333,0.333333333333333,0,0.666666666666667,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.75,0,0.5,0.5,0.25,0.75,0,0.25
0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0
0,1,0,1,1,0,0,1
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.5,0,0,1,0,0.75,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.857142857142857,0.285714285714286,0.285714285714286,0.571428571428571,0.285714285714286,0.428571428571429,0.142857142857143,0.285714285714286
0,0,0,0,0,0,0,0
0.461538461538462,0.0769230769230769,0.153846153846154,0.538461538461538,0.230769230769231,0.153846153846154,0.0769230769230769,0.230769230769231
0,1,0.5,0,0,1,0.5,0
0,0,0,0,0,0,0,0
0.0833333333333333,0.333333333333333,0,0.25,0.166666666666667,0.166666666666667,0.0833333333333333,0.666666666666667
0,1,0,0.166666666666667,0.333333333333333,0,0.333333333333333,0.666666666666667
0,1,0,0,1,0,0,0
0,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,1
0,0,0,0,0,0,0,0
0.5,0,0.5,0.5,0,1,0,0
0,0,0,0,0,0,0,0
0,1,0,0,1,0,1,1
0,0.5,0,0,0.5,0,0.5,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.5,0,0,1,0,1,0,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0
0.153846153846154,0.461538461538462,0.230769230769231,0.153846153846154,0.461538461538462,0.230769230769231,0.153846153846154,0.846153846153846
0,0,0,0,0,0,0,0
0,0.666666666666667,0,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333
0.5,0,0,0.5,0.5,0,0,0.5
0.2,0.6,0.4,0.4,0.6,0.6,0.2,0.6
0,0.5,0,0,0.5,0,1,0.5
0.5,0.5,0.5,1,0.25,0.5,0,0.5
0,0.5,0,0,1,0,0.5,0
0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,1
0.333333333333333,0,0.333333333333333,0,0,0,0,0
0.666666666666667,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0.333333333333333
1,0,1,0,0,0,0,0
0,0,0,0,0,1,1,0
0.666666666666667,0,1,0.666666666666667,0,0.333333333333333,0,0.333333333333333
0,0,0,0,0,0,0,0
0,1,0,0,1,1,0,1
0.5,0.5,0,0,0.5,0,0.5,0.5
0,0.285714285714286,0,0.142857142857143,0.857142857142857,0,0,0.571428571428571
0,0,0,0,0,0,0,1
0.25,1,0.25,0.25,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,1
1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0.5,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.666666666666667,0,0.666666666666667,1,0,0,0.666666666666667
0,0.5,0,0,0.5,0,0.5,0.5
0.666666666666667,0.166666666666667,0.333333333333333,1,0.166666666666667,0.5,0.166666666666667,0.333333333333333
0.25,0.25,0,0.5,0,0.25,0,0
0.666666666666667,0,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333
0,0.2,0,0,0.2,0,0,0.6
0.666666666666667,0.333333333333333,0.166666666666667,0.833333333333333,0.333333333333333,0.666666666666667,0.166666666666667,0.5
0,0,0,0,0,0,0,1
0.142857142857143,0.571428571428571,0,0.285714285714286,0.714285714285714,0.142857142857143,0.428571428571429,1
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,1,0,1
0,0,0,0,1,0,0,0
0.5,0,0,1,0,0.5,0.5,0
0,0,0,0,0,0,0,0
0.25,1,0.5,0.25,0.25,0.25,0.5,0.25
0.5,1,0,0,1,0,0.5,0.5
0.25,1,0,0.25,0.25,0.5,0,0.5
0,0,0,0,0,0,0,0.5
1,0,0.5,0.5,0,0.5,0,0
0,0,0,0,0,0,0,1
0,0,0,1,0,1,0,0
0.5,0.25,0.5,0.5,0,0.75,0.25,0.5
0.6,0,0.4,0.2,0,0.2,0.2,0.2
0,0,0,0,0,0,0,0
0.5,0,0.25,0.5,0.25,0.5,0,0.25
0,0,0,0,0,0,0.5,1
0,0.5,0,0.5,0,0.5,0,0
0,0,0,0,0,0,0,0
0,1,0,0,1,0,1,1
0,0,0,0.333333333333333,0,0.333333333333333,0,0
0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0
0.333333333333333,0.333333333333333,0,0,0.666666666666667,0,0.333333333333333,1
0,0,0,0,0,0,0.5,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0
0.333333333333333,0,0.333333333333333,0.333333333333333,0,0.666666666666667,0,0.333333333333333
0,0,0,0,0.333333333333333,0,0,0
0,0.5,0,0,0.5,0,0.5,0
0,0,1,1,0,1,0,1
0,1,0,0,1,0,1,0
0,1,0,0,1,0,1,1
0,0,0,0,0,1,0,0
0,1,0,0,0.5,0.5,0,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0,0.5,0,0.5
0,1,0,1,1,1,0,0
0.333333333333333,0.333333333333333,0,0.333333333333333,0,0.666666666666667,0.333333333333333,0
0,0,0,0,0,0,0,1
0.5,0,0.5,0,0,0.5,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.5,1,0,0,0,0,0,0.5
0,0,0,0,0,1,0,0
1,1,1,1,1,1,1,1
0.5,0.5,0.5,0,1,0,1,0.5
0.5,0.5,0,1,0,0,0,0.5
0.333333333333333,0,0,0.333333333333333,0,0.666666666666667,0,0
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0,0.666666666666667
0,1,0,0.333333333333333,0,0.333333333333333,0,0
0,0,0,0,0,0,0,0
0.5,0.5,0.5,0.5,0,0,0,0
1,0,1,0,0,1,0,0
0.5,0,0,0.5,0,0.5,0,0
0,1,0,0,1,0,1,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.5,0,0.5,0.5,0.5,0.25,0.5,0.5
0,0,0,0,0.5,0,0,0.5
0,0,0.333333333333333,0.333333333333333,0,0.666666666666667,0,0
0,0.5,0.5,0,0.5,0,0,0.5
0,1,0,0,1,0,0,1
0,0.5,0,0,0.5,0,0,1
0,1,0,0.5,0,0,0,0
0,1,0,0,1,0,1,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,1,0,0,1,0,1,1
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,1
1,0,0,1,0,1,1,0
0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.666666666666667
0,0,0,0,0,0,0,0
0,1,0,0,1,0,1,0.666666666666667
0.5,0.5,0,0.5,0.5,0.5,0,0.5
0.8,0,0.8,0.8,0,0.6,0.2,0
0.333333333333333,0.333333333333333,0.333333333333333,1,0.5,0.166666666666667,0.333333333333333,0.333333333333333
0.2,0.6,0.4,0.2,0.2,0.4,0.2,0.4
0,0,0,0,0,0,0,1
0,1,0,0,0.5,0,0,1
0,1,0,0,0,0,1,1
0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0.5,0,0.5,0,0,0,0.5
0.5,0,0.5,0,0,0.5,0.5,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0.333333333333333,0,0.166666666666667,0.333333333333333,0.166666666666667,0,0.5
0.666666666666667,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0.666666666666667
0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,1
0,0.5,0,0.5,0,0,0,0.5
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.333333333333333,0.333333333333333,0,0,0,0.666666666666667,0.333333333333333
0,0,0,0,0,0,0,0
0.5,1,0.5,0.5,1,0.5,0.5,0.5
0,0.5,0,0,0,0,0,0
0.555555555555556,0.333333333333333,0.333333333333333,0.444444444444444,0.222222222222222,0.666666666666667,0.222222222222222,0.333333333333333
0,0,0,0,0,0,0,1
0.333333333333333,0.666666666666667,0,0.333333333333333,0.666666666666667,0,1,0.666666666666667
0,1,0,0.5,0.5,0.5,0,0.5
1,0.5,1,0.5,0,0,0,0
0,0,0,0,0,0,1,0
0.75,0.25,0.5,0.5,0.25,0.75,1,0.25
0,0,0,0,0,0,0,0
0.5,0.5,0,0,0.5,0,0.5,1
1,0.5,1,0,0.5,0,1,0.5
0,1,0,1,0,1,0,1
0.666666666666667,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0.333333333333333
0,0.333333333333333,0,0,0,0,0,0
0.5,0,0,0,0,0.5,0,0
0,0,0,0,0,0.5,0,1
0,0,0,0,0,0,0,1
0,0.666666666666667,0,0,0.666666666666667,0,0.666666666666667,0.333333333333333
1,0,1,0.2,0,0.2,0,0
0.5,0,0.5,0.5,0.5,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.4,0.2,0.4,0.6,0.2,0.4,0.2,0.4
0,1,0.5,0.5,0,0.5,0.5,0
0,0,1,0,0,1,0,0
1,0,1,1,0,1,0,1
0,1,0,1,1,0,0,1
0,0,0,0,0,0,0,0
0.368421052631579,0.315789473684211,0.421052631578947,0.684210526315789,0.263157894736842,0.368421052631579,0.157894736842105,0.473684210526316
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.333333333333333,0.666666666666667,0,0.666666666666667,0,0.333333333333333,0,0.666666666666667
0.5,0.5,0.5,0,0.5,0,0.5,1
0.5,0.333333333333333,0.5,0.333333333333333,0,0.5,0.166666666666667,0.333333333333333
